Id,sessions_in_previous_30d,total_previous_sessions,sessions_visited_news,sessions_visited_video,sessions_visited_retail,sessions_visited_ticketing
0f8d6140-9c39-469d-a0ff-5ba3482e4755,25,139,1,13,10,99
0fc06d6f-a479-4271-8fc0-a60925742cc9,0,5,1,3,0,0
0fe0e4d4-01f3-4503-84bb-b2050fc0cde9,0,8,0,1,0,5
103f1e16-1470-4b2e-b1fb-942120e3ba29,3,9,2,0,0,3
10681780-293e-41f5-9130-38bb34666830,3,72,6,20,0,5
1071c2c7-555e-433a-929f-36ff1b3c886c,3,70,3,1,2,42
10be9462-4008-433b-8152-fc6201e0eda7,5,50,1,4,9,0
11021d2c-cda2-45b3-85da-c51c821501c8,0,17,6,4,2,3
113abe48-c8cf-4268-a216-e1b092676022,0,194,4,13,3,167
11d31de4-74ae-4eda-af3c-6cb417e16cde,0,4,0,0,0,4
125ca628-9b23-4b62-b3a4-e7dc43c0a264,1,1,0,1,0,1
1288e9ff-7241-43fb-bca5-3af615f549a0,15,16,0,2,2,11
12d3f296-0fa4-4ff8-9d39-77b190870686,38,165,7,2,40,107
12e0aa6b-0b81-4053-b1c9-d579b71aab53,3,15,0,0,0,12
12f86d53-d8f6-4cc1-8b5b-e469e6121360,0,4,0,0,0,2
13975df7-203a-4cb3-9a07-4c0d11b5a888,6,11,1,1,0,2
14847763-6fab-4094-9a1a-b1b513f0df3e,1,1,0,0,0,0
1489272b-bd69-46cb-8016-5f675a240a1f,6,11,1,10,0,0
14b3fd46-992d-40b7-9440-f07d6e796a1b,0,4,0,1,0,0
14ca4960-722a-41ca-a5f8-fb4b0335a45a,0,7,0,7,0,0
14d7af46-70d5-4b9f-b30a-60219b3cc412,17,25,6,7,0,3
14e2441f-1e51-4509-88eb-aab6cb3eef60,1,1,0,0,0,0
14fe2ae5-6eeb-43c7-9ccd-fd4966285a24,0,1,0,0,0,0
158144ad-4206-44b4-9205-179105d981d2,0,26,0,0,2,8
162d43e0-730e-4829-9d50-c0c39d202f2b,1,82,8,60,1,1
16414223-3a92-47b0-86fd-d81712671f04,41,264,2,0,10,240
169ec997-883b-47b5-97e3-8d822bea6a0c,0,3,1,3,0,0
17100e2c-99d6-4f4d-8129-53f84a1d1589,0,2,0,1,0,0
171aa7dc-bbb0-4536-ae3f-f006b9eb2b50,13,15,0,0,0,13
176342c8-1345-41ab-be7b-ccdbb47945c5,3,27,3,6,4,2
1785f00e-5473-4782-9ca9-2f427e4a8c78,16,104,1,2,5,54
17c981ba-2b4b-4858-b7a5-6001c512cfb5,0,1,0,0,0,1
181b3f57-00fc-40de-a97c-f90f9dd5cff6,2,2,2,0,0,0
18883066-6176-46f2-87b7-c9450f49593a,0,5,0,0,0,1
1897d2b5-3cdd-4f16-9b29-56380bae5080,11,96,4,0,0,79
18d6eb66-4730-406a-b370-2a0b50012b4a,0,5,1,0,0,3
18e10fcf-afe9-4b6f-924b-63746bc89ad7,10,33,6,11,1,20
192dab1a-3cd4-4f3d-bb0e-683c273f8cbb,2,34,9,8,0,6
19319870-d913-41c0-b8b5-09e2a7f44bde,2,2,1,2,0,1
193d7f81-2020-4874-ab3a-428142f2e7b5,0,2,0,0,0,0
19e82638-51a7-4075-85c5-6c2ac022ef24,0,5,0,0,0,0
19fe89a2-60d1-42da-8c39-c00d005f1063,0,5,0,5,0,0
1a5cd8dc-e5ae-4938-8341-39a25045a13e,0,1,0,0,0,0
1ab1fe5c-c938-4855-84a4-d640a4081bb8,1,5,1,0,0,1
1ace3028-9702-4bc0-a605-bc53771458ed,0,7,0,1,0,1
1ae6ffea-17be-431d-9ff9-ef3b409f5259,3,58,4,0,1,55
1af7d450-a22c-418d-b944-045a45a51bb5,0,1,0,0,0,0
1b02f31f-7af8-46be-aab2-115ea04c10f0,13,128,3,127,0,2
1b22ba2d-7bb7-40ca-ae45-4b11755b6400,0,5,1,3,0,1
1b6f03ea-c6e9-42c8-bf8e-3321c56e5e6f,1,74,2,0,26,35
1bac7498-a026-49ac-b406-c7bde78ab62f,24,434,15,3,24,393
1c158fa2-4914-456f-99ea-a33a210ac7bf,0,1,0,1,0,0
1c3e618a-4b2f-437e-a944-559c1b30b35d,0,13,0,1,1,2
1c7a0aa7-7251-4a56-9e11-296796ea2939,0,3,2,0,0,0
1c7ef3bb-0527-4002-b2b4-29f263b5c67f,9,23,2,1,3,3
1cc93879-ca23-4d49-b946-f2a82c4776a7,7,320,30,22,177,6
1d40fbe5-bf31-49bc-9e8c-da4267bc326b,8,101,20,10,1,63
1d4d751d-18a8-4edd-be6f-44ef6353effa,0,19,2,1,10,4
1d6aa3f8-c4d4-44dc-9a8e-fe19fef93605,0,6,0,1,1,0
1e265a7a-2f77-4105-9dec-341855dec8e5,3,64,0,0,12,40
1e2a71fd-ddfc-4eb2-bc22-4e0abe726ae4,14,457,24,6,22,388
1e3c767f-f231-4189-a7bd-0e6aa718161f,11,175,70,80,13,3
1e9f57ae-8b7e-4922-b516-3c134cd551b0,0,9,0,2,0,1
1f141962-e80b-496f-a09c-8d9b32779695,0,3,0,1,0,1
1f63a485-a0ce-4979-b308-99e942982b0f,87,237,14,11,10,196
1f797753-b4a8-43e7-aa24-cb05cef4907a,0,2,0,0,0,1
1fa327c5-5887-4014-93d9-3987d8f1f8ef,0,1,0,0,0,0
1fafc217-435d-4dd5-804c-375b1153d74e,0,1,0,0,0,0
1fd24dbc-ea85-4707-a6a0-4cc61eaddf96,15,52,4,1,0,45
1fe56c22-4422-4f97-9e1e-4b8d0347aa40,9,9,0,0,0,0
1feca4e7-e203-48c2-918f-ebd6f64a62bb,1,23,3,5,0,1
1ff7f518-3337-49fe-8d3e-d8d3de58c7d7,0,12,2,11,0,0
2020255f-2555-4332-b45b-27c4bd80519b,0,12,3,6,0,1
206db85d-1cf5-483a-8c25-ebb24a6cc063,0,3,0,3,0,0
2112b40e-74ba-41ca-bfb6-c735bb4b64b5,5,8,0,0,0,7
213ed6df-bbda-49de-9b57-4b5f920e953c,0,30,1,1,2,25
2220a790-1aaf-406f-bbf5-35053c671033,6,98,0,12,10,63
2227e2a1-3968-47e6-a42b-8885812f97dd,0,5,0,2,0,0
2245cddd-f2d6-410f-978b-3140a75ca88f,1,22,11,2,0,1
22cfa8f6-88b4-44ba-af09-63e78ab25d68,1,16,1,4,0,3
22fd55c1-b7fe-4a41-a81f-55338e084013,4,6,0,2,0,2
23dd98b2-cd0d-4a3b-87fb-d12558462f95,1,10,0,2,2,5
240dfce5-38a7-432a-99d3-7bf384b89cbf,0,4,1,2,0,2
242af1aa-88f0-47f8-958b-9a866e042809,0,12,4,7,0,0
244da0a2-f00c-4986-b93a-e6da5fea59ae,0,4,0,1,0,0
2474a216-53f0-41b8-838d-b668e6913129,13,176,6,0,24,94
24f44eed-940d-4cfa-8075-0dbbb88ac635,0,3,0,0,0,0
2544018a-219d-4b23-b815-1257ab295b22,0,9,0,2,4,4
269b3256-cd88-4836-b41e-640fb6c4cd74,0,2,0,0,0,0
26bdf116-3a76-4e65-b2de-10f7a7c7ce44,2,52,3,2,2,39
26c46758-e247-46bc-be0d-60d5dd17d2d9,0,1,0,0,0,0
26e07b50-38d7-434d-8e16-7724009055c5,1,59,1,0,0,50
2716aece-dcf9-49d4-a982-a8a8456802ba,0,3,0,0,0,0
279d70c5-acac-47b0-acbe-7514ed9d6bf8,0,1,0,1,0,0
27ae1bc3-294f-4707-8bd5-10256c7891b9,1,2,0,0,0,0
27ba69ee-d36c-4ba3-a8db-554f954882fa,0,36,1,19,0,9
27f2515c-fc2e-4ccf-a2f9-0673baec9081,11,11,1,6,0,2
27f63aef-61c3-4287-894c-858b57157ddc,0,16,0,0,0,8
281c1fd3-44e2-42c0-a20d-b85b6d92ed68,0,8,0,0,6,2
284c1382-a913-4117-a956-218730cac03f,69,249,26,4,39,195
289842bf-793c-47b7-a0e8-c0676fdcf6bc,0,20,1,1,7,0
29238678-f9f9-4ccf-aadc-23f01785d69b,4,118,10,93,0,2
296acfb0-2abe-4e15-ae86-68295691ba25,1,40,2,1,1,39
2a247718-349e-478f-9e12-7100b3ad0013,6,138,5,53,2,69
2a2ab598-9f88-44e6-8b95-f3802239d5d6,0,2,0,0,0,0
2a64ddd6-1186-40cc-9fb2-e5b1f2aebfc5,0,2,0,1,0,0
2b413db9-b73c-4a51-997e-3dc749e36787,2,10,0,0,1,1
2b5531f1-b8cf-4bd1-a485-10ddcb580876,0,22,2,16,2,2
2b6542b0-5644-449b-a574-1bf30e30fc91,0,3,0,3,0,0
2ba123cf-ce00-405a-a947-f341bbedeabd,0,10,0,0,0,9
2bb4eae8-aab1-42b7-9c60-7c179f525ebb,3,41,8,15,2,11
2cb33a6e-577b-445f-a8af-dfb200fd629b,18,58,17,16,4,49
2cd0fb6b-2b9d-4868-bffc-33f065dd4bc4,0,49,3,16,0,23
2cd4c644-a76d-442c-887b-0d902f8818cd,2,2,0,1,0,0
2d0c87cd-2ad8-4e7d-8e25-1215fa88c33d,31,156,7,2,1,143
2d326624-c1e8-46fc-82ad-2fd1f529b2c6,0,8,0,0,0,6
2d84381c-bc59-4a13-8c7c-151c287a3a7e,0,2,0,0,0,0
2d992e8e-a980-4165-a859-9ceab9b0e46b,0,3,1,1,0,0
2d9bd4c5-ce80-4e6e-8216-77dd9c97021f,1,9,0,1,3,0
2dd7d69c-ad5d-45c6-ba16-fd51a5c808fb,6,17,0,0,1,9
2df66f17-3934-41c0-ba81-a3164c1d0435,2,5,0,0,1,1
2e1ff36e-3286-4841-8f23-9ca310fc4c07,11,102,5,9,0,75
2e2341f3-611a-41a8-a975-a66a0b7825f5,8,87,3,2,6,70
2e3bb82f-72b0-4931-b596-f7187770cf5e,3,16,0,4,5,1
2e596077-f1f2-4b1a-917e-516da3cd9828,0,5,1,2,0,0
2eab3fee-80be-4d74-a8b1-e73ca467a24e,0,3,0,2,0,0
2ebf216f-4cc1-4e90-855e-7ed2cf04e5fd,0,7,2,0,1,1
2f06eca7-7330-4a48-80f5-8ddafc1cdf17,0,27,0,2,0,22
2f087543-2e56-4cdf-9d7e-f4c43f44751b,0,5,1,4,0,0
2f59e660-1dc7-40eb-ad2e-d73cfeab1c79,0,2,0,0,0,0
2f66df14-8183-4556-abf9-5158d0d55848,6,16,0,10,0,4
2fb7a5cb-951c-4713-bf99-8b07d1d0a4b2,2,9,2,2,0,0
2fbdf647-e63b-4913-bb7a-7aacb641cb66,0,30,2,4,2,21
2fd2678d-b578-4c4f-ab29-421e70b38b00,0,26,0,4,12,4
2fdbcfd2-cb5a-4805-9802-27e6083e813a,1,30,6,9,4,3
302d3ecd-a80b-4d81-b396-ba77eb744482,6,10,2,6,0,0
304f5c21-552f-443f-a250-2bc17d057c46,1,6,0,0,0,0
307e7462-d592-4f0c-9eaa-de949f6ee3de,26,537,47,18,9,476
30b75031-388b-4dae-86ba-0364a79f6825,1,1,0,0,0,0
3121317e-1fe9-4ff1-879e-6ad46e29b93c,0,108,0,2,5,1
3156998a-2675-4f20-a132-8c67daa359ef,3,3,0,0,0,0
3165675a-d981-4138-a8ec-5dd4123b93d9,2,24,1,12,1,6
31c8c99e-b65f-4e22-9180-2952c2a29d47,2,29,2,16,6,0
3208fdde-c09d-4b0f-91b4-848d44913149,8,29,3,7,9,3
320fb8df-4939-4ae9-83f6-e650cac80c3f,0,12,2,4,0,8
325bc8df-49d1-4c7d-a753-045e11e1771e,0,7,4,1,0,0
3280ef16-909d-4838-a7ab-e4807891fd29,6,157,2,2,20,106
34025c26-8669-4f3e-a199-0a256bf5250a,14,142,15,23,10,63
34a7698d-fa44-430b-bd90-9a4ce71784d7,0,3,0,0,0,0
34eba895-f0f0-41e4-bdaa-9d960a00746d,3,3,1,0,0,0
3506005c-64b6-416b-a7fc-9f5194627ec7,3,58,0,1,22,0
354b5a68-99bb-4629-b71e-24022c6170b8,0,1,0,0,0,0
35691b78-fbe4-46d2-89e9-c7eb9511f2e6,8,124,26,16,21,4
364985df-fe3f-45a9-9755-4b7654c8b352,26,50,3,0,1,49
36631495-a140-4ec3-ab70-93dd05aecfed,0,1,0,0,0,0
36aff6b3-3276-4aec-8774-b32cbb2870e4,0,2,0,0,1,0
36e280d1-d347-46ba-a6c9-70bc888a2b07,5,7,3,0,0,1
36f8dbe4-4641-4335-9098-8562dd99fb35,0,33,1,6,3,13
36fe1052-a1bf-4daa-9967-146a8a6c235e,0,6,0,0,3,1
3701c2ab-4e6f-4b06-9298-31daf38f11da,8,81,4,2,17,50
37332136-c477-49db-9b58-173db11c3894,1,13,0,0,0,13
379a857e-00b9-4239-8441-ee73d050b09b,0,30,1,0,0,25
381d8d39-ca32-440c-9b40-3bf483c7e1ac,0,2,0,1,0,0
382aa152-0518-41f2-8955-3fc5a8fbab44,0,1,0,0,0,0
382fcfb8-7e91-4c71-a249-c2896335194b,0,8,0,0,0,0
38bef9b7-6d4e-4934-95c9-55315895ab77,2,6,1,0,0,1
38d68e44-6640-4aa4-89fe-be401c70ec19,0,1,0,0,0,0
38d74d6f-c08c-4521-8a80-866ad89d319f,5,5,2,3,0,0
38efaebf-adbc-4358-9145-84c431f148b7,0,7,0,4,0,2
398aee35-14d0-47c7-b992-8337bc838280,2,2,1,0,0,1
39ac2bd8-9d23-419e-91e1-d20d9c9e3faa,4,178,34,3,20,153
3a377b0d-2acb-4abb-872d-b435b22ed02c,2,13,0,12,0,0
3a4ca716-a214-4462-858c-52ff1f279601,0,6,0,0,2,1
3ac4eafb-22c0-4c6d-8c94-c17ef3c413b1,5,41,3,1,4,34
3ac6970c-7dcf-42cf-8f9e-a6d6664d8e15,3,6,2,2,2,1
3ae2d48e-b82d-4a89-920d-a32657652429,5,37,0,0,0,29
3aee4d8f-3d60-4490-ba66-0770685a0df3,0,2,0,0,0,0
3af1b1f4-b3d3-4172-8c94-96db47390006,0,1,0,1,0,0
3b31c306-32c9-416f-82cf-997076722baa,20,328,17,1,54,258
3be21028-9c65-4c6a-b38c-e3ab6cde927b,16,59,5,2,1,43
3c09c6fc-0f39-4cce-bd08-68400094164a,0,1,0,0,0,1
3cd69136-abc7-4399-8a12-3044e42bf90e,0,1,0,0,0,0
3ce93621-81d1-4c47-ad0f-d6192de8375e,10,74,5,10,9,1
3db89e0c-9839-4f08-87cf-d13435c3c157,2,2,0,1,1,2
3dd1006c-2b44-4044-8899-c99556b83653,0,9,0,0,1,2
3e376f85-41bc-4659-b04c-424774e8c047,71,381,11,4,51,310
3e637f78-447e-4466-ba27-fc890ad39b27,0,25,0,1,9,7
3e832896-7d5c-42b3-8c2f-35e638216d8e,0,8,3,8,1,0
3eb742f6-6b5d-41f3-9b13-1040ba4181ed,2,23,0,21,0,0
3ed8a616-bec6-404e-9029-4e170412e7cd,1,4,1,0,0,0
3fa8c65d-3dec-44cf-adf8-3904aa106942,0,14,1,1,5,0
3fb8bc62-cf39-4a9a-9563-795fbeaecf7d,0,33,0,31,0,0
4071c430-cab8-4345-a08e-0920ea47954f,1,2,0,1,0,0
40a761ee-82b6-4248-8b48-65dde832bcf5,0,29,1,9,1,4
40e79012-c01f-4e18-a7f5-52259e372afa,0,10,0,2,2,3
41095797-eafd-4bdf-b191-1441f82a6a19,17,117,1,2,3,25
4185bbac-ceed-48fa-a105-bf4858c67601,0,2,0,2,0,0
419b8ebd-5ab5-4f83-bab4-ca3fd92bf843,1,1,0,1,0,0
41bf70f2-d905-4a01-8fcb-e6c56d7b67ed,0,1,0,0,0,0
41cb4053-57d3-4ab2-8b7d-3025b7e2af5e,29,162,31,8,1,124
4200f248-8242-4850-8d3e-c9044881d757,0,4,0,0,0,1
4216baaa-f294-451a-9d4b-6db085e24b24,0,5,0,1,1,0
422ec5c0-4861-44fd-9dbe-49c0ac26e43a,0,11,1,3,2,0
4262a78e-cdbb-4c3f-b219-c11d72351fad,0,19,0,3,13,1
4264f10b-7d92-4700-9a32-7a8342edff32,0,14,0,5,3,1
43147c52-453c-451e-84b7-e2ec54d75324,0,31,5,5,8,0
431de740-3c09-4855-ae66-6e5612233d81,0,11,1,7,1,0
437422bd-03ca-4663-a826-767d29f57c27,3,8,0,1,0,5
43779199-126d-47ec-88f2-17750668e3bf,2,3,0,0,1,0
43c9898e-409c-46b1-89da-0a0348fcc96a,0,5,1,1,1,1
43ca2830-2fd3-497e-b125-b931c43a94aa,0,6,4,1,0,1
43daba6b-67cd-4d04-89d6-16f936e25435,5,52,10,11,0,11
43f252a0-c437-4919-9aba-6b7a84592873,0,1,0,0,0,1
43f9da1f-fa86-4f7a-bf0e-f568465758d5,0,10,0,0,1,4
446a32fd-7a00-4004-babe-5245204ddee2,0,1,0,0,0,0
4501abec-fe42-4667-a435-7630ee486a32,0,4,0,0,0,2
45079a13-2157-426a-b945-3f40ddb9084d,2,19,4,0,0,3
4520712e-be8f-46d2-b01b-0b8a221055bb,49,495,290,205,25,9
458063ee-1a49-4e1d-b2d5-4ca3d93ceab8,1,18,0,12,0,0
4609f5c3-c02a-426f-ba20-52777d00f235,7,44,1,23,2,5
46271d0e-4eca-43c4-a84d-3de2b4f0b18c,11,281,6,1,2,273
46621115-86a2-4d02-932a-98f7d3d1e278,0,2,0,2,0,0
476055a0-c3d7-4739-9d01-28650f50d1dc,2,2,2,2,0,0
47846498-637e-45a5-982c-293a803b6446,4,117,22,38,2,4
4785ad1b-5a8d-470c-bf25-a2c230870986,0,1,0,1,0,0
478fb2be-c2a1-4c5d-87e7-6127c5acabda,0,30,2,16,0,27
4843a97f-033e-41a4-b1b0-bcec00d8f3fe,63,397,31,4,15,342
484eb35f-cfb3-461c-bed4-efd479903481,9,59,0,1,3,15
4932b477-9824-4f11-ba27-1ba5cb9085b6,0,14,0,9,0,0
494e7d2e-00f1-4c20-b5c3-7cdec4d1c5b3,0,4,0,1,0,0
495d60d1-34a9-4f3a-8daf-65828251dd4f,1,33,2,5,4,12
498e1318-73cd-4d9b-93d3-b60dcc55f497,2,71,1,0,51,2
49d70b2c-0d2c-4d63-a657-2d28033cffa1,0,1,0,0,0,0
4a87686a-34f3-4368-8ed7-7f0503022acc,4,16,2,1,7,2
4ab9e7d3-9c63-45a1-8cc9-096f730b139b,1,7,0,3,0,1
4b33248c-e382-41a9-8c99-7b56657a7978,0,8,0,8,0,0
4b806bdb-028e-4c26-bae0-1151c11b7479,0,1,0,0,0,0
4bc45432-82b2-4eda-8bb9-240004729502,0,32,0,0,0,32
4c97502c-13d2-4bac-a4b0-1c6bb583877e,0,2,0,0,0,0
4ca212af-3141-4aaa-91b4-d7208f4ea6c9,0,38,0,1,3,29
4cac786b-436d-4de1-8573-5c6b9e47c53b,35,200,74,152,3,30
4cf6c86c-7a62-4aaa-8306-1fbff845b101,1,22,0,1,0,0
4dae059b-cf78-46cf-bcfe-c2d67b1a1bd9,0,12,0,0,0,3
4e5e0340-1386-4be7-890d-cf9f8c89bd15,0,1,0,1,0,0
4e7db6ac-5ad5-4d00-87e6-507745b61dac,0,2,0,0,0,1
4e8c2b80-4378-415a-800d-32a98e812978,0,2,0,0,0,0
4f455a0b-886c-47bb-ba54-ec6725b61875,1,1,0,1,0,0
4fc26e42-8a99-4288-81b2-d176ffcbc43e,0,1,0,1,0,0
4ff5f808-c3d1-46e7-aecd-a75064b291f0,3,4,0,3,0,0
50897909-97d9-4684-ac6c-778315fb717f,0,19,0,1,0,7
5171db02-7f31-4591-afa8-395006486150,0,3,0,0,0,2
517a6981-fc95-4f46-b280-83ef45d8001e,0,1,0,1,0,0
51f2cc76-9d0c-416a-ad64-abcce83682bb,0,7,0,2,0,0
51fef86d-41c6-438b-9834-90aabd81cad5,0,1,0,0,0,0
5237cc70-0cb7-4a40-9bf6-7bf03329db5c,0,17,1,0,0,13
5261fba1-de83-43be-823e-e8fc00df5c5b,0,3,0,0,0,0
5270085a-5823-4c18-ad47-93fa1daeb525,17,75,16,1,3,53
534f54bb-5826-4e8f-9cfe-27ed82d38567,0,14,0,1,1,8
535bed1f-27f7-4c79-97a0-8254be124c50,2,80,11,10,13,30
53e506fa-ecae-45f1-b5bd-55953cb52fd8,0,1,1,1,0,0
543f03cb-65db-4f84-9ca2-ae4e26305c06,0,1,0,1,0,0
5440c99c-29ae-4385-81c0-8df44984c257,0,4,0,2,0,0
5463d780-74ca-4d05-a32f-b8cb0b060051,0,1,0,0,0,0
54bde6f1-efa8-450b-803c-6957970c3bef,4,113,2,1,11,93
5514f62b-ae01-427c-8c46-209de6f5be78,0,16,0,12,0,2
559743ba-40c9-44a3-9693-4ada4bed141d,9,174,15,7,12,126
55cfec9a-2f8c-4b5d-b33d-08efe1bfa26e,3,7,0,1,1,0
563c5a06-71b1-46f2-99b0-b1cf3260b43c,0,1,0,0,0,0
5646a5ac-fde6-4a3e-9180-a27a67537f8a,17,125,26,57,2,1
569f4acd-d936-421d-8756-2cba9a5adb19,3,3,0,0,0,0
56c55b88-feb1-46e5-af44-654b03a605dd,2,32,0,0,1,27
56ce361a-f02b-4d43-9977-5ed11c657880,0,8,1,7,0,0
572ad1bf-bb83-4f8e-965b-098ee8e8d254,17,752,19,18,31,2
57e7a250-8be4-48d9-ad95-c8289b7c624a,0,23,0,0,11,2
5809481a-3d2a-4b19-bdd1-4deeae0f74cb,21,320,3,2,54,210
586f3250-0edd-4886-aad6-11ff2893127b,45,110,10,0,8,69
5876cb47-7777-4f92-ac59-9c2319fefef8,0,24,3,1,0,19
58a71361-70c2-4f26-bed2-c672f0c5259d,2,69,0,0,39,18
59070e95-0a39-4f5f-843f-26e0b5709b78,1,1,0,1,0,1
59336632-1123-4c81-8881-dd847e3e50fb,0,1,0,0,0,0
59730849-c365-4b69-8291-4fad08be3d3e,2,26,1,2,2,5
59fefb2f-095f-4b41-92ad-ab650cd68fd6,8,173,3,5,3,159
5a22f235-722d-445f-9f4e-1bdecea1509f,0,1,1,0,0,1
5acb4b7a-e3b8-48dc-92e4-48409f0b298d,0,1,0,0,0,0
5af1bd18-1e1d-4654-b96f-1dbfa3ae113c,0,20,0,2,1,2
5b0d1fd0-b4ec-494c-a4fe-aa07035b4ac5,2,4,1,1,1,2
5b295142-d111-4cec-bcc1-b4c4423317a9,0,8,0,0,7,1
5b45f17c-80e9-4ed1-9c98-999911aa355a,0,1,0,0,0,0
5b51157c-a216-4da9-a7be-03486e9fac20,1,22,2,5,1,0
5b8365e0-00b6-4578-a56b-e5bb1a49b5ec,1,2,0,1,0,0
5d703a1e-5b9c-4b84-813c-e7456f0e8ecf,1,12,1,0,0,8
5da04981-a6a1-4baf-9e64-338bb2050ecc,9,63,17,6,3,22
5dae593c-7c79-4b07-856b-7882516377c2,29,152,3,0,10,131
5e894ce0-d138-445e-bdbd-410482e808d3,0,10,2,5,0,1
5e9b90a3-a3d2-48fa-8939-576eb0dabcd9,0,43,2,1,5,19
5eaa8838-c30b-4d22-819d-f01a92b0a978,3,5,0,0,0,0
5f19ca17-4e3a-43b2-8178-4c0cf48639b7,12,208,1,0,7,71
5f63c6c8-8246-4af4-a595-748a8f543096,0,5,0,0,0,3
5f842c23-7a3c-4f0f-97c6-e7894fc368b6,0,1,0,0,0,0
5faa738c-99d5-4e1d-8592-6fb7886115d6,0,2,0,0,0,1
5ffc7e8e-953d-42d9-8898-d46b00997ef5,0,11,0,11,0,0
601fbaff-34c1-4021-9622-0b6380cb36aa,1,33,5,1,1,3
6063dec3-8f64-432d-8aff-951c4e32a623,1,1,0,0,0,0
610295f3-d6c6-4b12-882c-001c089cea49,0,1,0,1,0,0
6103000b-0797-403a-a617-7d3ca2e69f6c,11,126,0,1,5,115
612bcc7f-fc71-4d7f-b5de-0997ce8a3759,5,37,14,15,1,1
617d9fa1-cb05-4adf-ac48-5dd89df1a2a9,0,2,0,2,0,2
61b55d80-9f08-46d4-9a76-8345c42e2a5c,0,76,6,14,5,0
61d65a6d-ed58-4e8b-9d0c-54819be3f597,0,7,0,4,0,0
6226f12c-cc17-44be-9dbb-e42a8bfb95f4,0,173,50,18,6,36
62305d6d-6272-473f-85d1-9a2ee75d9ce2,3,4,1,2,0,1
6286264d-8c08-47e2-a011-2975e4f7cbfc,0,3,0,0,0,0
62a03536-359c-4808-bd61-ab5d974c9cfe,0,7,1,0,2,1
62a7a408-d242-467e-b1f9-24e38961e48e,0,10,1,2,1,0
62ca4aec-fd8e-4be5-b618-6f28639630e0,0,4,0,2,0,0
63a56bd4-e177-4ee7-9124-0aeede1243de,2,3,0,2,0,0
63ab1fc5-a456-4e05-a0b4-414236c0a8f0,2,2,0,2,0,0
63b9ec51-8de3-4b1c-97e2-34fcbce76ca5,7,81,19,13,1,41
644814d1-1387-4bfa-93c3-059c5ff138a0,3,9,1,2,1,4
645722db-8ba2-417e-8e44-b6032aafe909,0,8,0,0,7,0
646ff82f-76c7-4c4d-a733-885825ae185e,3,9,0,0,0,0
64974bf9-f35c-4817-8a5e-3b6328aab0b0,0,3,0,0,0,2
64c004a3-068a-449a-906b-f4e1218c0d6a,0,4,0,1,0,1
64c38e04-5cba-4091-8f46-224c1dcd92ac,0,20,0,0,0,12
64ea464c-347f-406c-9ed9-ff927791c8d6,0,19,0,1,4,4
654b85e0-e4a1-4509-88f3-7acf771335c4,1,6,0,0,0,5
659d7e2f-bded-4b21-88bf-4f1c13a2526b,0,3,0,1,0,0
65d844ca-eaf8-4ca5-9ae2-dda59c9e477c,3,32,4,13,9,5
65dad34e-65b7-471e-b0aa-177c5d4962ba,11,11,0,8,0,2
66b7fc7b-0a86-48ea-bbcb-36db61908419,2,77,29,57,0,1
66bb598c-0b3c-455c-848b-c7b482afd86e,0,1,0,1,0,0
66f42922-c838-4ad1-b771-8c05c7547491,1,19,1,2,15,4
66fe0905-68f0-4906-abd1-ac97707e9091,0,4,0,0,2,1
672d94e9-abcc-46ca-89fe-f1aa309b2ce6,5,5,1,2,0,0
67c01234-8ff5-4c52-bd00-81ea6d3d699a,0,1,0,0,0,0
67c55ada-157d-4c4b-847b-548e7a591602,0,60,1,0,2,48
680dfd53-736d-485a-b646-2a6c16156da8,3,3,0,3,0,0
681a30bb-22af-4e28-895c-b2504e769a3a,2,48,3,0,9,20
687c12b1-3204-4c97-a0f8-d219c732055f,0,4,0,0,0,0
68881584-7e6e-47a0-84ff-c05908d503f1,0,20,5,10,0,7
68fb6fa1-ac1e-496d-baff-2163beef4966,0,15,0,0,0,14
690747c3-2f9f-4c73-8cb6-d33af45b8e00,0,33,2,3,16,7
69123e68-a76f-4506-9f05-869cd80ff9a1,1,1,0,0,0,0
698bef12-b7bc-4755-836b-26c89da5fa9d,0,2,0,0,0,0
69e1a75e-b5d2-4d21-b5cb-8bc6406c6eed,0,31,0,3,1,13
6a47acd1-623f-4abc-b1de-39de0968c1fb,4,31,6,10,0,2
6a4ef94a-d3fd-4058-95e8-871c3c0a01cc,0,6,0,0,5,0
6a5e8b5e-2303-4f69-a486-eb559df10cbd,0,2,0,2,0,0
6a967c28-92f6-451c-b602-fd25c6a9c1bd,1,32,0,31,0,0
6ab08255-6b3e-4b5a-954e-cc8c1508ab36,3,163,8,3,16,134
6abdba54-4ae9-4455-829a-2f648a6cb9eb,1,143,5,2,54,54
6adc71ff-53f8-4c42-8301-d52b70061cc6,0,2,0,0,1,1
6b15a0fc-757a-45e4-9bbd-67a5d55e82d6,0,5,1,2,1,0
6b7aae0f-8fb3-4d63-a990-1e90206d78e6,0,48,5,4,6,36
6ba84cc1-7614-43eb-8c87-35f35a3e13b0,0,3,0,0,0,1
6bb13172-a598-4f49-9446-51c74cc9a9e0,0,14,0,2,0,0
6bcd2d4f-4f59-4f89-b0ff-d3273cdeb3b3,17,35,14,4,6,1
6be0acd2-1ab6-472e-87ac-06e4c63daeff,3,54,1,12,9,23
6bf0592a-b324-47b1-9c55-8e7d86f462e1,0,2,0,1,0,1
